,1. open,2. high,3. low,4. close,5. volume
2019-04-05,0.7500,0.7500,0.7500,0.7500,0
2019-04-04,0.7533,0.7533,0.7533,0.7533,10000
2019-04-03,0.7300,0.7300,0.7300,0.7300,0
2019-04-02,0.7329,0.7329,0.7300,0.7300,12000
2019-04-01,0.7324,0.7324,0.7324,0.7324,4000
2019-03-29,0.7400,0.7400,0.7400,0.7400,0
2019-03-28,0.7400,0.7400,0.7400,0.7400,0
2019-03-27,0.7400,0.7400,0.7400,0.7400,0
2019-03-26,0.7400,0.7400,0.7400,0.7400,0
2019-03-25,0.7400,0.7400,0.7400,0.7400,0
2019-03-22,0.7400,0.7400,0.7400,0.7400,0
2019-03-21,0.7400,0.7400,0.7400,0.7400,0
2019-03-20,0.7400,0.7400,0.7400,0.7400,0
2019-03-18,0.7400,0.7400,0.7400,0.7400,0
2019-03-14,0.7400,0.7400,0.7400,0.7400,0
2019-03-13,0.7400,0.7400,0.7400,0.7400,0
2019-03-12,0.7400,0.7400,0.7400,0.7400,0
2019-03-11,0.7400,0.7400,0.7400,0.7400,0
2019-03-08,0.7400,0.7400,0.7400,0.7400,0
2019-03-07,0.7400,0.7400,0.7400,0.7400,0
2019-03-06,0.7400,0.7400,0.7400,0.7400,0
2019-03-05,0.7400,0.7400,0.7400,0.7400,10000
2019-03-04,0.7300,0.7300,0.7300,0.7300,0
2019-03-01,0.7300,0.7300,0.7300,0.7300,0
2019-02-28,0.7300,0.7300,0.7300,0.7300,0
2019-02-27,0.7300,0.7300,0.7300,0.7300,0
2019-02-26,0.7495,0.7495,0.7309,0.7309,16000
2019-02-21,0.7500,0.7500,0.7500,0.7500,1000
2019-02-20,0.7100,0.7100,0.7100,0.7100,0
2019-02-15,0.7100,0.7100,0.7100,0.7100,0
2019-02-14,0.7100,0.7100,0.7100,0.7100,0
2019-02-13,0.7100,0.7100,0.7100,0.7100,0
2019-02-12,0.7100,0.7100,0.7100,0.7100,0
2019-02-11,0.7100,0.7100,0.7100,0.7100,0
2019-02-08,0.7100,0.7100,0.7100,0.7100,0
2019-02-07,0.7100,0.7100,0.7100,0.7100,0
2019-02-06,0.7100,0.7100,0.7100,0.7100,0
2019-02-05,0.7100,0.7100,0.7100,0.7100,0
2019-02-04,0.7100,0.7100,0.7100,0.7100,0
2019-02-01,0.7100,0.7100,0.7100,0.7100,0
2019-01-31,0.7100,0.7100,0.7100,0.7100,0
2019-01-30,0.7100,0.7100,0.7100,0.7100,0
2019-01-29,0.7100,0.7100,0.7100,0.7100,0
2019-01-28,0.7100,0.7100,0.7100,0.7100,0
2019-01-25,0.7100,0.7100,0.7100,0.7100,0
2019-01-24,0.7100,0.7100,0.7100,0.7100,0
2019-01-23,0.7100,0.7100,0.7100,0.7100,8000
2019-01-18,0.6900,0.6900,0.6900,0.6900,0
2019-01-17,0.6900,0.6900,0.6900,0.6900,0
2019-01-16,0.6900,0.6900,0.6900,0.6900,0
2019-01-15,0.6900,0.6900,0.6900,0.6900,0
2019-01-14,0.6900,0.6900,0.6900,0.6900,0
2019-01-11,0.6900,0.6900,0.6900,0.6900,0
2019-01-10,0.6850,0.6850,0.6850,0.6850,3000
2019-01-09,0.6700,0.6700,0.6700,0.6700,0
2019-01-08,0.6700,0.6700,0.6700,0.6700,0
2019-01-07,0.6700,0.6700,0.6700,0.6700,0
2019-01-04,0.6700,0.6700,0.6700,0.6700,5000
2019-01-03,0.6500,0.6500,0.6500,0.6500,2000
2018-12-27,0.6600,0.6600,0.6600,0.6600,0
2018-12-26,0.6600,0.6600,0.6600,0.6600,0
2018-12-24,0.6600,0.6600,0.6600,0.6600,0
2018-12-21,0.6600,0.6600,0.6600,0.6600,0
2018-12-20,0.6600,0.6600,0.6600,0.6600,0
2018-12-18,0.6600,0.6600,0.6600,0.6600,50337
2018-12-14,0.6600,0.6600,0.6600,0.6600,0
2018-12-13,0.6600,0.6600,0.6600,0.6600,3000
2018-12-12,0.6860,0.6860,0.6860,0.6860,10
2018-12-11,0.6900,0.6900,0.6900,0.6900,0
2018-12-10,0.6775,0.6860,0.6775,0.6860,24700
2018-12-07,0.6900,0.6900,0.6900,0.6900,2000
2018-12-04,0.7000,0.7000,0.7000,0.7000,0
2018-12-03,0.7000,0.7000,0.7000,0.7000,0
2018-11-30,0.7000,0.7000,0.7000,0.7000,0
2018-11-29,0.7000,0.7000,0.7000,0.7000,0
2018-11-28,0.7000,0.7000,0.7000,0.7000,0
2018-11-27,0.7000,0.7000,0.7000,0.7000,0
2018-11-26,0.7000,0.7000,0.7000,0.7000,0
2018-11-21,0.7000,0.7000,0.7000,0.7000,0
2018-11-20,0.7000,0.7000,0.6900,0.7000,36500
2018-11-19,0.7100,0.7100,0.7100,0.7100,10
2018-11-16,0.7100,0.7100,0.7100,0.7100,0
2018-11-15,0.7100,0.7100,0.7100,0.7100,0
2018-11-14,0.7100,0.7100,0.7100,0.7100,0
2018-11-13,0.7100,0.7100,0.7100,0.7100,0
2018-11-12,0.7100,0.7100,0.7100,0.7100,0
2018-11-09,0.7100,0.7100,0.7100,0.7100,0
2018-11-08,0.7100,0.7100,0.7100,0.7100,0
2018-11-07,0.7100,0.7100,0.7100,0.7100,0
2018-11-06,0.7136,0.7136,0.7136,0.7136,7000
2018-11-05,0.7100,0.7100,0.7100,0.7100,0
2018-11-02,0.7100,0.7100,0.7100,0.7100,0
2018-11-01,0.7100,0.7100,0.7100,0.7100,0
2018-10-31,0.7100,0.7100,0.7100,0.7100,0
2018-10-30,0.7100,0.7100,0.7100,0.7100,0
2018-10-29,0.7100,0.7100,0.7100,0.7100,0
2018-10-26,0.7100,0.7100,0.7100,0.7100,62000
2018-10-25,0.7600,0.7600,0.7600,0.7600,0
2018-10-24,0.7600,0.7600,0.7600,0.7600,0
2018-10-23,0.7600,0.7600,0.7600,0.7600,1000
2018-10-22,0.8200,0.8200,0.8200,0.8200,0
2018-10-19,0.8200,0.8200,0.8200,0.8200,0
2018-10-18,0.8200,0.8200,0.8200,0.8200,0
2018-10-17,0.8200,0.8200,0.8200,0.8200,0
2018-10-16,0.8200,0.8200,0.8200,0.8200,0
2018-10-15,0.8200,0.8200,0.8200,0.8200,0
2018-10-12,0.8200,0.8200,0.8200,0.8200,0
2018-10-11,0.8200,0.8200,0.8200,0.8200,0
2018-10-10,0.8200,0.8200,0.8200,0.8200,0
2018-10-09,0.8200,0.8200,0.8200,0.8200,0
2018-10-08,0.8200,0.8200,0.8200,0.8200,0
2018-10-05,0.8200,0.8200,0.8200,0.8200,0
2018-10-04,0.8200,0.8200,0.8200,0.8200,0
2018-10-03,0.8200,0.8200,0.8200,0.8200,0
2018-10-02,0.8200,0.8200,0.8200,0.8200,0
2018-10-01,0.8200,0.8200,0.8200,0.8200,0
2018-09-28,0.8200,0.8200,0.8200,0.8200,7000
2018-09-27,0.7604,0.7604,0.7604,0.7604,0
2018-09-26,0.7600,0.7600,0.7600,0.7600,0
2018-09-25,0.7600,0.7600,0.7600,0.7600,0
2018-09-24,0.7600,0.7600,0.7600,0.7600,0
2018-09-21,0.7600,0.7600,0.7600,0.7600,0
2018-09-20,0.7600,0.7600,0.7600,0.7600,0
2018-09-19,0.7600,0.7600,0.7600,0.7600,0
2018-09-18,0.7600,0.7600,0.7600,0.7600,0
2018-09-17,0.7600,0.7600,0.7600,0.7600,0
2018-09-14,0.7600,0.7600,0.7600,0.7600,0
2018-09-13,0.7600,0.7600,0.7600,0.7600,0
2018-09-12,0.7600,0.7600,0.7600,0.7600,0
2018-09-11,0.7604,0.7604,0.7604,0.7604,0
2018-09-10,0.7600,0.7600,0.7600,0.7600,27500
2018-09-07,0.8100,0.8100,0.8100,0.8100,0
2018-09-06,0.8100,0.8100,0.8100,0.8100,0
2018-09-05,0.8125,0.8125,0.8050,0.8050,9500
2018-09-04,0.8100,0.8100,0.8100,0.8100,0
2018-08-31,0.8100,0.8100,0.8100,0.8100,10
2018-08-30,0.8100,0.8100,0.8100,0.8100,0
2018-08-29,0.8100,0.8100,0.8100,0.8100,0
2018-08-28,0.8100,0.8100,0.8100,0.8100,0
2018-08-27,0.8100,0.8100,0.8100,0.8100,18000
2018-08-24,0.8400,0.8400,0.8400,0.8400,0
2018-08-23,0.8400,0.8400,0.8400,0.8400,0
2018-08-22,0.8400,0.8400,0.8400,0.8400,0
2018-08-21,0.8400,0.8400,0.8400,0.8400,0
2018-08-20,0.8400,0.8400,0.8400,0.8400,0
2018-08-17,0.8400,0.8400,0.8400,0.8400,700
2018-08-16,0.9411,0.9411,0.9411,0.9411,0
2018-08-15,0.9411,0.9411,0.9411,0.9411,0
2018-08-14,0.9411,0.9411,0.9411,0.9411,0
2018-08-13,0.9600,0.9600,0.9600,0.9600,20
2018-08-10,0.9560,0.9560,0.9560,0.9560,0
2018-08-09,0.9600,0.9600,0.9600,0.9600,0
2018-08-08,0.9600,0.9600,0.9600,0.9600,0
2018-08-07,0.9600,0.9600,0.9600,0.9600,0
2018-08-06,0.9600,0.9600,0.9600,0.9600,0
2018-08-03,0.9600,0.9600,0.9600,0.9600,0
2018-08-02,0.9600,0.9600,0.9600,0.9600,0
2018-08-01,0.9600,0.9600,0.9600,0.9600,0
2018-07-31,0.9600,0.9600,0.9600,0.9600,0
2018-07-30,0.9600,0.9600,0.9600,0.9600,0
2018-07-27,0.9600,0.9600,0.9600,0.9600,0
2018-07-26,0.9600,0.9600,0.9600,0.9600,0
2018-07-25,0.9600,0.9600,0.9600,0.9600,0
2018-07-24,0.9600,0.9600,0.9600,0.9600,0
2018-07-23,0.9600,0.9600,0.9600,0.9600,0
2018-07-20,0.9600,0.9600,0.9600,0.9600,0
2018-07-19,0.9600,0.9600,0.9600,0.9600,0
2018-07-18,0.9600,0.9600,0.9600,0.9600,0
2018-07-17,0.9600,0.9600,0.9600,0.9600,0
2018-07-16,0.9600,0.9600,0.9600,0.9600,0
2018-07-13,0.9600,0.9600,0.9600,0.9600,0
2018-07-12,0.9600,0.9600,0.9600,0.9600,0
2018-07-11,0.9600,0.9600,0.9600,0.9600,0
2018-07-10,0.9600,0.9600,0.9600,0.9600,5000
2018-07-09,0.9400,0.9400,0.9400,0.9400,0
2018-07-06,0.9400,0.9400,0.9400,0.9400,0
2018-07-05,0.9350,0.9350,0.9350,0.9350,0
2018-07-03,0.9400,0.9400,0.9400,0.9400,30000
2018-07-02,0.9400,0.9400,0.9400,0.9400,0
2018-06-29,0.9400,0.9400,0.9400,0.9400,0
2018-06-28,0.9400,0.9400,0.9400,0.9400,0
2018-06-27,0.9400,0.9400,0.9400,0.9400,0
2018-06-26,0.9400,0.9400,0.9400,0.9400,43000
2018-06-25,0.9500,0.9500,0.9500,0.9500,0
2018-06-22,0.9500,0.9500,0.9500,0.9500,0
2018-06-21,0.9500,0.9500,0.9500,0.9500,0
2018-06-20,0.9500,0.9500,0.9500,0.9500,0
2018-06-19,0.9500,0.9500,0.9500,0.9500,0
2018-06-18,0.9500,0.9500,0.9500,0.9500,3500
2018-06-15,1.0000,1.0000,1.0000,1.0000,0
2018-06-14,1.0000,1.0000,1.0000,1.0000,0
2018-06-13,1.0000,1.0000,1.0000,1.0000,10000
2018-06-12,0.9800,0.9800,0.9800,0.9800,0
2018-06-11,0.9800,0.9800,0.9800,0.9800,0
2018-06-08,0.9800,0.9800,0.9800,0.9800,0
2018-06-07,0.9800,0.9800,0.9800,0.9800,0
2018-06-06,0.9800,0.9800,0.9800,0.9800,0
2018-06-05,0.9800,0.9800,0.9800,0.9800,0
2018-06-04,0.9800,0.9800,0.9800,0.9800,0
2018-06-01,0.9800,0.9800,0.9800,0.9800,0
2018-05-31,0.9800,0.9800,0.9800,0.9800,0
2018-05-30,0.9800,0.9800,0.9800,0.9800,1000
2018-05-29,0.9900,0.9900,0.9900,0.9900,0
2018-05-25,0.9900,0.9900,0.9900,0.9900,0
2018-05-24,0.9900,0.9900,0.9900,0.9900,0
2018-05-23,0.9900,0.9900,0.9900,0.9900,0
2018-05-22,0.9900,0.9900,0.9900,0.9900,0
2018-05-21,0.9900,0.9900,0.9900,0.9900,0
2018-05-18,0.9900,0.9900,0.9900,0.9900,0
2018-05-17,0.9900,0.9900,0.9900,0.9900,0
2018-05-16,0.9900,0.9900,0.9900,0.9900,0
2018-05-15,0.9900,0.9900,0.9900,0.9900,7000
2018-05-14,1.0200,1.0200,1.0200,1.0200,1000
2018-05-11,1.0000,1.0000,1.0000,1.0000,0
2018-05-10,1.0000,1.0000,1.0000,1.0000,0
2018-05-09,1.0000,1.0000,1.0000,1.0000,0
2018-05-08,1.0000,1.0000,1.0000,1.0000,200
2018-05-07,0.9900,0.9900,0.9900,0.9900,0
2018-05-04,0.9900,0.9900,0.9900,0.9900,0
2018-05-03,0.9900,0.9900,0.9900,0.9900,10000
2018-05-02,1.0100,1.0100,1.0100,1.0100,0
2018-05-01,1.0100,1.0100,1.0100,1.0100,0
2018-04-30,1.0100,1.0100,1.0100,1.0100,0
2018-04-27,1.0100,1.0100,1.0100,1.0100,0
2018-04-26,1.0100,1.0100,1.0100,1.0100,0
2018-04-25,1.0100,1.0100,1.0100,1.0100,0
2018-04-24,1.0100,1.0100,1.0100,1.0100,0
2018-04-23,1.0100,1.0100,1.0100,1.0100,0
2018-04-20,1.0100,1.0100,1.0100,1.0100,0
2018-04-19,1.0100,1.0100,1.0100,1.0100,0
2018-04-18,1.0100,1.0100,1.0100,1.0100,0
2018-04-17,1.0100,1.0100,1.0100,1.0100,0
2018-04-16,1.0100,1.0100,1.0100,1.0100,300
2018-04-13,1.0400,1.0400,1.0400,1.0400,0
2018-04-12,1.0400,1.0400,1.0400,1.0400,0
2018-04-11,1.0400,1.0400,1.0400,1.0400,0
2018-04-10,1.0400,1.0400,1.0400,1.0400,0
2018-04-09,1.0400,1.0400,1.0400,1.0400,0
2018-04-06,1.0400,1.0400,1.0400,1.0400,0
2018-04-05,1.0400,1.0400,1.0400,1.0400,0
2018-04-04,1.0400,1.0400,1.0400,1.0400,0
2018-04-03,1.0400,1.0400,1.0400,1.0400,0
2018-04-02,1.0400,1.0400,1.0400,1.0400,0
2018-03-29,1.0400,1.0400,1.0400,1.0400,4000
2018-03-28,1.0300,1.0300,1.0300,1.0300,0
2018-03-27,1.0300,1.0300,1.0300,1.0300,0
2018-03-26,1.0300,1.0300,1.0300,1.0300,0
2018-03-23,1.0300,1.0300,1.0300,1.0300,0
2018-03-22,1.0300,1.0300,1.0300,1.0300,54000
2018-03-21,1.0300,1.0300,1.0300,1.0300,0
2018-03-20,1.0300,1.0300,1.0300,1.0300,0
2018-03-19,1.0300,1.0300,1.0300,1.0300,0
2018-03-16,1.0300,1.0300,1.0300,1.0300,0
2018-03-15,1.0300,1.0300,1.0300,1.0300,0
2018-03-14,1.0300,1.0300,1.0300,1.0300,0
2018-03-13,1.0300,1.0300,1.0300,1.0300,0
2018-03-12,1.0300,1.0300,1.0300,1.0300,0
2018-03-09,1.0300,1.0300,1.0300,1.0300,0
2018-03-08,1.0300,1.0300,1.0300,1.0300,14000
2018-03-07,1.0300,1.0300,1.0300,1.0300,0
2018-03-06,1.0300,1.0300,1.0300,1.0300,0
2018-03-05,1.0300,1.0300,1.0300,1.0300,30000
2018-03-02,1.0700,1.0700,1.0700,1.0700,0
2018-03-01,1.0700,1.0700,1.0700,1.0700,0
2018-02-28,1.0700,1.0700,1.0700,1.0700,0
2018-02-27,1.0700,1.0700,1.0700,1.0700,300
2018-02-26,1.0800,1.0800,1.0800,1.0800,2270
2018-02-23,1.0600,1.0600,1.0600,1.0600,0
2018-02-22,1.0600,1.0600,1.0600,1.0600,0
2018-02-21,1.0600,1.0600,1.0600,1.0600,4500
2018-02-20,1.1100,1.1100,1.1100,1.1100,0
2018-02-16,1.1100,1.1100,1.1100,1.1100,160
2018-02-15,1.0900,1.0900,1.0900,1.0900,1000
2018-02-14,1.0600,1.0600,1.0600,1.0600,0
2018-02-13,1.0600,1.0600,1.0600,1.0600,0
2018-02-12,1.0600,1.0600,1.0600,1.0600,0
2018-02-09,1.0600,1.0600,1.0600,1.0600,0
2018-02-08,1.0600,1.0600,1.0600,1.0600,0
2018-02-07,1.0600,1.0600,1.0600,1.0600,500
2018-02-06,1.0600,1.0600,1.0600,1.0600,1200
2018-02-05,1.0500,1.1000,1.0500,1.0900,6626
2018-02-02,1.0100,1.0200,1.0100,1.0200,14800
2018-02-01,0.9900,0.9900,0.9900,0.9900,0
2018-01-31,0.9900,0.9900,0.9900,0.9900,0
2018-01-30,0.9900,0.9900,0.9900,0.9900,0
2018-01-29,0.9900,0.9900,0.9900,0.9900,0
2018-01-26,0.9900,0.9900,0.9900,0.9900,4700
2018-01-25,1.0100,1.0100,1.0100,1.0100,0
2018-01-24,1.0100,1.0100,1.0100,1.0100,4200
2018-01-23,0.9701,0.9701,0.9701,0.9701,0
2018-01-22,0.9700,0.9700,0.9700,0.9700,20000
2018-01-19,0.9400,0.9400,0.9400,0.9400,0
2018-01-18,0.9400,0.9400,0.9400,0.9400,0
2018-01-17,0.9400,0.9400,0.9400,0.9400,8000
2018-01-16,0.9300,0.9300,0.9300,0.9300,0
2018-01-12,0.9300,0.9300,0.9300,0.9300,0
2018-01-11,0.9300,0.9300,0.9300,0.9300,0
2018-01-10,0.9300,0.9300,0.9300,0.9300,0
2018-01-09,0.9300,0.9300,0.9300,0.9300,0
2018-01-08,0.9300,0.9300,0.9300,0.9300,0
2018-01-05,0.9300,0.9300,0.9300,0.9300,0
2018-01-04,0.9300,0.9300,0.9300,0.9300,0
2018-01-03,0.9300,0.9300,0.9300,0.9300,0
2018-01-02,0.9300,0.9300,0.9300,0.9300,0
2017-12-29,0.9300,0.9300,0.9300,0.9300,4000
2017-12-28,0.9400,0.9400,0.9400,0.9400,0
2017-12-27,0.9400,0.9400,0.9400,0.9400,0
2017-12-26,0.9400,0.9400,0.9400,0.9400,0
2017-12-22,0.9400,0.9400,0.9400,0.9400,0
2017-12-21,0.9400,0.9400,0.9400,0.9400,0
2017-12-20,0.9400,0.9400,0.9400,0.9400,0
2017-12-19,0.9400,0.9400,0.9400,0.9400,0
2017-12-18,0.9400,0.9400,0.9400,0.9400,0
2017-12-15,0.9400,0.9400,0.9400,0.9400,0
2017-12-14,0.9400,0.9400,0.9400,0.9400,0
2017-12-13,0.9400,0.9400,0.9400,0.9400,2000
2017-12-12,0.9400,0.9400,0.9400,0.9400,10000
2017-12-11,0.9500,0.9500,0.9400,0.9400,5000
2017-12-08,0.9600,0.9600,0.9600,0.9600,0
2017-12-07,0.9600,0.9600,0.9600,0.9600,0
2017-12-06,0.9600,0.9600,0.9600,0.9600,0
2017-12-05,0.9600,0.9600,0.9600,0.9600,0
2017-12-04,0.9600,0.9600,0.9600,0.9600,0
2017-12-01,0.9600,0.9600,0.9600,0.9600,0
2017-11-30,0.9600,0.9600,0.9600,0.9600,0
2017-11-29,0.9600,0.9600,0.9600,0.9600,0
2017-11-28,0.9600,0.9600,0.9600,0.9600,0
2017-11-27,0.9600,0.9600,0.9600,0.9600,0
2017-11-24,0.9600,0.9600,0.9600,0.9600,0
2017-11-22,0.9600,0.9600,0.9600,0.9600,0
2017-11-21,0.9600,0.9600,0.9600,0.9600,0
2017-11-20,0.9600,0.9600,0.9600,0.9600,0
2017-11-17,0.9600,0.9600,0.9600,0.9600,0
2017-11-16,0.9550,0.9550,0.9550,0.9550,0
2017-11-15,0.9500,0.9600,0.9500,0.9600,35000
2017-11-14,0.9200,0.9200,0.9200,0.9200,0
2017-11-13,0.9200,0.9200,0.9200,0.9200,0
2017-11-10,0.9200,0.9200,0.9200,0.9200,0
2017-11-09,0.9200,0.9200,0.9200,0.9200,0
2017-11-08,0.9200,0.9200,0.9200,0.9200,0
2017-11-07,0.9200,0.9200,0.9200,0.9200,0
2017-11-06,0.9200,0.9200,0.9200,0.9200,0
2017-11-03,0.9200,0.9200,0.9200,0.9200,0
2017-11-02,0.9400,0.9400,0.9200,0.9200,5000
2017-11-01,0.9400,0.9400,0.9400,0.9400,0
2017-10-31,0.9400,0.9400,0.9400,0.9400,0
2017-10-30,0.9400,0.9400,0.9400,0.9400,0
2017-10-27,0.9400,0.9400,0.9400,0.9400,0
2017-10-26,0.9400,0.9400,0.9400,0.9400,0
2017-10-25,0.9400,0.9400,0.9400,0.9400,0
2017-10-24,0.9400,0.9400,0.9400,0.9400,0
2017-10-23,0.9400,0.9400,0.9400,0.9400,0
2017-10-20,0.9400,0.9400,0.9400,0.9400,0
2017-10-19,0.9400,0.9400,0.9400,0.9400,0
2017-10-18,0.9400,0.9400,0.9400,0.9400,0
2017-10-17,0.9400,0.9400,0.9400,0.9400,0
2017-10-16,0.9400,0.9400,0.9400,0.9400,0
2017-10-13,0.9400,0.9400,0.9400,0.9400,0
2017-10-12,0.9400,0.9400,0.9400,0.9400,0
2017-10-11,0.9400,0.9400,0.9400,0.9400,0
2017-10-10,0.9400,0.9400,0.9400,0.9400,5500
2017-10-09,0.9000,0.9000,0.9000,0.9000,0
2017-10-06,0.9000,0.9000,0.9000,0.9000,0
2017-10-05,0.9000,0.9000,0.9000,0.9000,0
2017-10-04,0.9200,0.9200,0.9000,0.9000,47100
2017-10-03,0.9300,0.9300,0.9300,0.9300,0
2017-10-02,0.9300,0.9300,0.9300,0.9300,0
2017-09-29,0.9300,0.9300,0.9300,0.9300,0
2017-09-28,0.9300,0.9300,0.9300,0.9300,0
2017-09-27,0.9300,0.9300,0.9300,0.9300,0
2017-09-26,0.9300,0.9300,0.9300,0.9300,0
2017-09-25,0.9300,0.9300,0.9300,0.9300,0
2017-09-22,0.9300,0.9300,0.9300,0.9300,0
2017-09-21,0.9300,0.9300,0.9300,0.9300,0
2017-09-20,0.9300,0.9300,0.9300,0.9300,0
2017-09-19,0.9300,0.9300,0.9300,0.9300,0
2017-09-18,0.9300,0.9300,0.9300,0.9300,0
2017-09-15,0.9300,0.9300,0.9300,0.9300,53000
2017-09-14,0.9300,0.9300,0.9300,0.9300,0
2017-09-13,0.9300,0.9300,0.9300,0.9300,10000
2017-09-12,0.9300,0.9300,0.9300,0.9300,6000
2017-09-11,0.9300,0.9300,0.9300,0.9300,0
2017-09-08,0.9300,0.9300,0.9300,0.9300,0
2017-09-07,0.9300,0.9300,0.9300,0.9300,333800
2017-09-06,0.9000,0.9000,0.9000,0.9000,149000
2017-09-05,0.9000,0.9000,0.9000,0.9000,0
2017-09-01,0.9000,0.9000,0.9000,0.9000,0
2017-08-31,0.9000,0.9200,0.9000,0.9000,9000
2017-08-30,0.9000,0.9000,0.9000,0.9000,20000
2017-08-29,0.9210,0.9210,0.9210,0.9210,0
2017-08-28,0.9200,0.9200,0.9200,0.9200,0
2017-08-25,0.9200,0.9200,0.9200,0.9200,0
2017-08-24,0.9200,0.9200,0.9200,0.9200,7000
2017-08-23,0.9700,0.9700,0.9700,0.9700,0
2017-08-22,0.9700,0.9700,0.9700,0.9700,0
2017-08-21,0.9700,0.9700,0.9700,0.9700,0
2017-08-18,0.9700,0.9700,0.9700,0.9700,0
2017-08-17,0.9700,0.9700,0.9700,0.9700,0
2017-08-16,0.9700,0.9700,0.9700,0.9700,0
2017-08-15,0.9700,0.9700,0.9700,0.9700,0
2017-08-14,0.9700,0.9700,0.9700,0.9700,0
2017-08-11,0.9700,0.9700,0.9700,0.9700,0
2017-08-10,0.9700,0.9700,0.9700,0.9700,0
2017-08-09,0.9700,0.9700,0.9700,0.9700,0
2017-08-08,0.9700,0.9700,0.9700,0.9700,0
2017-08-07,0.9700,0.9700,0.9700,0.9700,0
2017-08-04,0.9700,0.9700,0.9700,0.9700,0
2017-08-03,0.9700,0.9700,0.9700,0.9700,500
2017-08-02,0.9700,0.9700,0.9500,0.9500,31000
2017-08-01,0.9900,0.9900,0.9900,0.9900,0
2017-07-31,0.9900,0.9900,0.9900,0.9900,0
2017-07-28,0.9900,0.9900,0.9900,0.9900,0
2017-07-27,0.9900,0.9900,0.9900,0.9900,0
2017-07-26,0.9900,0.9900,0.9900,0.9900,0
2017-07-25,0.9900,0.9900,0.9900,0.9900,0
2017-07-24,0.9900,0.9900,0.9900,0.9900,0
2017-07-21,0.9900,0.9900,0.9900,0.9900,0
2017-07-20,0.9900,0.9900,0.9900,0.9900,0
2017-07-19,0.9900,0.9900,0.9900,0.9900,0
2017-07-18,0.9900,0.9900,0.9900,0.9900,0
2017-07-17,0.9900,0.9900,0.9900,0.9900,0
2017-07-14,0.9900,0.9900,0.9900,0.9900,0
2017-07-13,0.9900,0.9900,0.9900,0.9900,0
2017-07-12,0.9900,0.9900,0.9900,0.9900,0
2017-07-11,0.9900,0.9900,0.9900,0.9900,1500
2017-07-10,0.9800,0.9800,0.9800,0.9800,0
2017-07-07,0.9800,0.9800,0.9800,0.9800,3500
2017-07-06,0.9900,0.9900,0.9850,0.9850,11563
2017-07-05,0.9500,0.9500,0.9500,0.9500,0
2017-07-03,0.9500,0.9500,0.9500,0.9500,0
2017-06-30,0.9500,0.9500,0.9500,0.9500,0
2017-06-29,0.9500,0.9600,0.9500,0.9500,10000
2017-06-28,0.9500,0.9500,0.9300,0.9300,6000
2017-06-27,0.9200,0.9200,0.9200,0.9200,0
2017-06-26,0.9200,0.9200,0.9200,0.9200,0
2017-06-23,0.9200,0.9200,0.9200,0.9200,0
2017-06-22,0.9200,0.9200,0.9200,0.9200,0
2017-06-21,0.9202,0.9202,0.9202,0.9202,0
2017-06-20,0.9200,0.9200,0.9200,0.9200,0
2017-06-19,0.9202,0.9202,0.9202,0.9202,0
2017-06-16,0.9202,0.9202,0.9202,0.9202,0
2017-06-15,0.9202,0.9202,0.9202,0.9202,0
2017-06-14,0.9202,0.9202,0.9202,0.9202,0
2017-06-13,0.9200,0.9210,0.9200,0.9202,15500
2017-06-12,0.9200,0.9200,0.9200,0.9200,0
2017-06-09,0.9200,0.9200,0.9200,0.9200,0
2017-06-08,0.9200,0.9200,0.9200,0.9200,2700
2017-06-07,0.9000,0.9000,0.9000,0.9000,0
2017-06-06,0.9000,0.9000,0.9000,0.9000,1000
2017-06-05,0.9000,0.9000,0.9000,0.9000,0
2017-06-02,0.9000,0.9000,0.9000,0.9000,0
2017-06-01,0.9000,0.9000,0.9000,0.9000,1400
2017-05-31,0.9200,0.9200,0.9200,0.9200,0
2017-05-30,0.9200,0.9200,0.9200,0.9200,0
2017-05-26,0.9200,0.9200,0.9200,0.9200,0
2017-05-25,0.9200,0.9200,0.9200,0.9200,4000
2017-05-24,0.9200,0.9200,0.9200,0.9200,475000
2017-05-23,0.9300,0.9300,0.9300,0.9300,12000
2017-05-22,0.9400,0.9400,0.9400,0.9400,0
2017-05-19,0.9400,0.9400,0.9400,0.9400,0
2017-05-18,0.9400,0.9400,0.9400,0.9400,2800
2017-05-17,0.9900,0.9900,0.9900,0.9900,0
2017-05-16,0.9900,0.9900,0.9900,0.9900,0
2017-05-15,0.9900,0.9900,0.9900,0.9900,0
2017-05-12,0.9900,0.9900,0.9900,0.9900,0
2017-05-11,0.9900,0.9900,0.9900,0.9900,0
2017-05-10,0.9900,0.9900,0.9900,0.9900,0
2017-05-09,0.9900,0.9900,0.9900,0.9900,0
2017-05-08,0.9900,0.9900,0.9900,0.9900,0
2017-05-05,0.9900,0.9900,0.9900,0.9900,0
2017-05-04,0.9900,0.9900,0.9900,0.9900,0
2017-05-03,0.9900,0.9900,0.9900,0.9900,3500
2017-05-02,0.9600,0.9600,0.9600,0.9600,0
2017-05-01,0.9600,0.9600,0.9600,0.9600,0
2017-04-28,0.9600,0.9600,0.9600,0.9600,27200
2017-04-27,0.9600,0.9600,0.9600,0.9600,0
2017-04-26,0.9600,0.9600,0.9600,0.9600,0
2017-04-25,0.9600,0.9600,0.9600,0.9600,0
2017-04-24,0.9700,0.9700,0.9600,0.9600,6000
